loaded	0.04 0 0.0666667 0.106667 3.53333 1.90667 2.32 0 0 0.0266667
gradually	0.133333 0.373333 0.0133333 0 0.0133333 0 16.9867 0.253333 3.2 0.0266667
opposite	0.0933333 0.0133333 14.2933 0 0 0.0266667 0 0 13.5733 0
per	2.93333 0.0266667 0.04 0.48 92.9733 3.16 1.37333 0 0 0.0133333
everything	0.0533333 0.0133333 0.0133333 0.0133333 0.0133333 0.373333 0.666667 0.826667 2.30667 1.72
does	1.34667 65.2667 0 0.0533333 29.0533 20.7467 47.72 0.786667 0.0133333 0.0133333
exposition	0.56 0 0 0.506667 0.386667 0 1.05333 0.04 0 0.453333
provides	0 57.8 17.6 0 0 0.133333 0.0266667 9.4 0.0266667 0.0133333
scientific	0 0.586667 0.0666667 2.54667 5.09333 0.04 0 0 21.6667 0
equivalent	6.34667 0.0666667 0.0133333 62.04 0.0266667 0.133333 7.12 0 0.253333 0
bt	0.36 0.16 0 0.04 1.01333 0.573333 0.2 0.28 0.373333 0
step	0.04 0 0.04 0 0 93.4667 0.0133333 0.16 0.266667 0.0133333
although	0 0.24 30.3067 0 0.04 0.533333 71.9067 0.0266667 10.9467 0
properties	0 0 0 12.5467 0 0.0133333 0 110.04 3.24 0.16
about	1.70667 65.2 0.0533333 76 2.90667 0.0533333 0.0133333 0 0 0.0666667
carried	0 0 0 15.2 0 0.386667 0.0533333 0 11.36 0
getting	0.0266667 7.16 0.146667 0 0.0266667 0 0 0.48 3.82667 0.333333
pro-	0 0 0.0666667 0 0.0133333 4.28 0 2.56 43.8533 0.226667
own	0.573333 32.68 0.0133333 0 0.306667 0.12 3.8 0.453333 0.0133333 0.04
bound	6.25333 0 27.32 0.0266667 0 0 0.0133333 0.0666667 0 0.32
accommodate	0.0133333 0.04 2.98667 0.226667 0.08 0.04 5.61333 0 0 0
accumulated	0.0266667 0 0.96 5.85333 3.98667 0 0.0266667 0 0.0266667 0.12
range	104.36 0.0133333 0.146667 10.32 0 0.0133333 0.0266667 0 19.9867 0.133333
n-k	0.04 0 0.0133333 0.133333 0.413333 0.0266667 0.146667 0.52 0.64 0.0666667
k-bit	0.0133333 0 1.16 0 0 0.973333 0.12 0 0.733333 0
statistics	0.0133333 0.346667 0.0266667 25.6 0 0 0 0.0133333 0 0
log	0 0 33.9067 0 0.0266667 0.0133333 0 0 0.0533333 0
assumed	0.04 20.9333 0 0 53.4267 0.173333 2.4 0 0.0266667 0
start	0.0133333 0.0666667 0 0.12 0.333333 0 39.9067 0.0133333 0 2.54667
much	152.213 1.52 0 0 6.06667 0.0133333 0 0.0266667 0.16 0
low	0 0 0.773333 0 28.0267 0.0533333 0 56.4667 2.68 0
complete	4.89333 0 0.04 2.24 0 54.56 7.64 0 4.62667 0
sophisticated	0 0.0133333 0 0 0 19.76 2.10667 0.0533333 0 0.0666667
circuits	0 0 0 0 37.68 0.266667 0.0133333 0 0.04 0
j	0 1.04 0 0 86.2133 22.52 0.146667 0.04 0.04 0
variations	0 0.333333 37.0533 0.08 0 0 0 11.52 0 0.0133333
up	0 0.04 0 12.5733 0 15.6267 0.373333 0 88.3867 0
problem	0 0 0.986667 33.7867 7.77333 0.693333 113.707 0 0 0.0533333
z	0.0133333 0.04 4.17333 0.04 0 0.12 65.5733 0.0133333 0 0.0266667
definitions	0 0.0533333 0 0.0533333 0 0 10.7733 0.12 0 0
defined	0 0.0533333 0.68 113.24 0.04 5.98667 0 0 0 0
ao	4.74667 0.0533333 0.0133333 0 0 0 0 0.173333 0 0.0133333
denote	0 0.04 21.0667 0 0.0133333 17.8533 0 0 0.0266667 0
defines	0.0666667 0 0.0133333 0.0133333 0 0.0133333 0 0 0.146667 24.7467
functions	0.0266667 1.2 0 1.30667 119.027 0 0.0133333 0 0.413333 0.0133333
no	0 4.36 2.72 0 117.96 56.1867 26.4667 0.24 0 0.0666667
interested	0 0.226667 0.0133333 0 0 0.0133333 25.0533 0.0266667 0.0266667 13.64
compares	0 0.0266667 14.9067 0 7.62667 0 0.0666667 0.0533333 0.32 0
you	0 0.946667 0.04 0 0.44 0.16 7.30667 0 0.08 0.0266667
picture	0.04 0 0.0533333 0 2.77333 14.0267 0 0 0 0.106667
elements	0 28.72 0.0133333 0.0266667 0 0.0266667 21.2533 50.12 0.0933333 0.746667
problems	2.06667 0.08 27.16 0.0133333 0 1.41333 0 1.82667 84.8 6.64
generated	79.7867 7.97333 0 0.0266667 0 0.0933333 0.0266667 0 0 0.0933333
variable	0.0133333 0.0933333 0 0 0.0933333 47.48 7.32 0 0 0
independently	0.0133333 0.573333 24.3067 0 0.08 0 0.0133333 0.386667 0.613333 0.0133333
e	0 110.12 0.44 0.0133333 0.0666667 0.0133333 0.0533333 0 0 0.293333
assume	1.57333 5.49333 0.0933333 0.0266667 63.1067 0.293333 20.4133 0 0 0
american	0 0.0533333 0 0.0133333 25.2267 19.4267 0.72 0 0 66.56
together	0 0.04 0.0266667 0.0666667 0.293333 0.293333 0 55.7067 0 0.573333
starting	0 0 0 4.06667 0.0666667 0.0133333 0 0 9.42667 34.4267
strings	0.0266667 8.4 0.0666667 0 0.0266667 0.04 0 0 7.44 0
externally	9.34667 0.306667 0 0 1.6 1.22667 0 0.04 0.333333 0.146667
dynamic	0.36 0.693333 7.21333 61.48 1.54667 0.0133333 0.0133333 11.4933 0.0133333 0.173333
resistance	0 0.24 0.173333 15.2667 0.0266667 0 0.0666667 0.226667 0 0
illustrated	0.0133333 0 0.0133333 17.56 0.0133333 27.0533 0.2 0 0.506667 0.64
scalar	0 0.0133333 0.0933333 0 0.04 0 15.8267 0 0 0.0266667
generalize	0 0 0.333333 21.0933 0.0133333 0.373333 0 0.12 0.0666667 0
computation	0.08 20.56 0 18.2133 50.08 0.0133333 0.0533333 0 8.98667 0.0133333
consists	41.12 0 0.0266667 30.7867 0.0266667 20.04 13.9867 0 0 0.0133333
follow	0 0.133333 0 0 0 20.64 0.0266667 4.24 0 2.96
widrow	0 0.0533333 11.3333 0.08 4.48 0 0 0 0 0.0533333
adjustment	11.08 0.0266667 5.08 0.0133333 0.0666667 0 0.186667 0 0.546667 0
layers	0 0 2.89333 0.48 0 0.0933333 0 2.08 17.7733 55.68
semiconductor	0 0.84 0.333333 0.64 0.08 0.533333 1.76 0.64 0 0.173333
leaming	0 0.106667 3.45333 4.05333 0.6 0 0 0.0266667 0.0133333 1.74667
inverse	0.0133333 0.0266667 32.52 0 0 0 0 0.186667 1.24 0.0133333
deterministic	0 0.0133333 25.48 0.653333 0.72 0.0133333 0 0 0.0133333 0.106667
charge	0.0133333 0.666667 0 0.0133333 0.08 7.30667 0.0133333 2.8 0 5.10667
device	0.293333 0 0.0133333 0.0266667 0.266667 0 0.266667 36.12 0.0133333 0
seems	1.81333 0.0133333 0 42.7333 0.0266667 0.373333 0 0.04 0 0
stable	0.0266667 0.0533333 0 70.2267 0.0533333 0.613333 0 0.0266667 0 0
discovering	0 2.57333 0 2.93333 0.0666667 0 3.41333 0.0133333 0 0
stochastic	0.0133333 0 0.0266667 23.4267 0.0266667 0.0133333 0.04 20.4267 0.0266667 0
include	0 0 20.2 0 0 3.86667 0 0.04 0.0533333 50.84
summarizes	0 0 0 0 1.53333 1.92 0 4.06667 0.0666667 1.41333
division	0 3.98667 0.0666667 0.44 17.4533 0 0 0.04 0 0.0133333
worse	0 0 0.333333 0 14.2133 0 0 0.453333 0 0
amplifier	0 0.0666667 0 0 11.6933 0.0266667 0 0 0.08 0.133333
activation	0.0266667 0.04 0.0133333 0 0.413333 0 1.17333 0.0133333 67.7733 12.5467
connects	0 0.04 0 7.73333 0 0 7.18667 0.0133333 0 0.0266667
eprom	0.12 0.426667 0.2 0 0.306667 0.12 0.08 0 0 0.746667
choice	0.2 0.0133333 2.38667 0 9.65333 0.0666667 50.4667 0.0133333 3.17333 0.0266667
replication	0.986667 0.0133333 0 3.72 1.09333 0 0 0.0266667 0.16 0
manipulated	1.09333 0 0 0 0 0.906667 0 2.52 1.48 0
updates	0.0133333 0.0666667 1.37333 0 0 0 0.466667 2.05333 0 11.0267
decide	0 0.466667 2.84 0.0133333 14.52 0 0.04 0 0 0.12
adaptive	0.493333 14.4933 0.146667 0 0.0666667 0.0266667 0.0133333 0.106667 0 47.6533
timely	0.0933333 0.133333 0.12 0.146667 0.04 0.04 0.173333 0.0533333 0.133333 0.0666667
losleben	0.0533333 0 1.62667 0 0 1.90667 0 0.36 0 0.0533333
solves	0 0 0.0133333 11.7067 0.106667 0.0933333 0 0.08 0 0
level	0.0666667 0 5.86667 6.16 0 98.6933 0 0 0.213333 0
issue	0 1.65333 0.0266667 0.333333 0 0 0.173333 0 3.64 18.1733
joel	0.12 0.0266667 0.12 0.08 0.16 0.08 0.0266667 0.186667 0.12 0.08
solution	0.0133333 0 0 0 0.0133333 0.173333 54.6933 0.16 43.5067 0.44
resistor	0.0266667 0 4.41333 0 7.49333 0.0266667 0.0266667 0 0 0.0133333
adjust	0 0 0.0266667 0 20.8133 0.0666667 0.0133333 0.0133333 0.0666667 0
neuromorphic	0 11.92 0.2 0 0.0533333 0.786667 0 0.0133333 0.0133333 0.0133333
science	0.0133333 3.56 0 105.24 1.41333 0.04 0.6 0 0.04 0.0933333
small	67.0133 0.0533333 6.82667 0.24 27.76 0 2.08 0 0 73.0267
correct	0.0933333 2.6 0.04 0.0533333 0.08 4.09333 75.36 0.666667 0 0.0133333
slower	0 0.173333 0 0 0 0 0 0 18.8267 0
incremented	0 0 3 0 0 0 0 0 0 0
sign	0 0 5.14667 0 0 0 0.173333 0 0 26.68
approximation	0.16 0.0666667 0.0133333 0.08 56.4133 0.28 8.93333 0 0.0133333 0.04
design	0 55.9467 0.346667 0.773333 0 0 27.6 0 0.0266667 0.306667
picked	0 0.106667 3.2 0 0.04 0 0.0133333 0.306667 0.213333 3.12
pass	0.0133333 0.0133333 0 41.32 0.0133333 0 0.44 0.0533333 0.146667 0
substitute	0.0133333 0 6.12 0 0.8 0.0133333 0.04 0.0133333 0 0
even	0.0533333 0.0133333 0.0266667 0 0.0666667 0 0 26.8267 0.0266667 125.987
xor	0 0 0.0533333 0.0133333 16.8267 0.0666667 0 0.0133333 0.0133333 0.0133333
sum	0 18.4667 79.28 0 0.106667 1.97333 0 0 0 0.173333
current	0.04 0.0266667 0.0666667 0 0.04 0 0 41.9867 2.82667 76.0133
bipolar	0.04 0 6.4 1.74667 0.08 0 0.653333 0.0533333 0 0.0266667
above	0 0 0.693333 4.93333 0.706667 72.08 0 0.12 29.9733 29.4933
activations	0.0133333 0 0 0 0.333333 0 0.0266667 0 19.6267 0
new	73.64 34.24 0 0 0.146667 0.186667 59.68 29.7867 0.32 0
net	0 0 86.7867 0.04 0 0 0 4.17333 0 0
implementable	0 0.0266667 3.29333 0 3.64 0.0266667 0 0.0133333 0 0
edited	0 0 0.0266667 3.70667 0.08 0.0133333 0.0933333 0.0133333 4.66667 0.4
focuses	0 0 10.64 0.28 0.0266667 0.04 0 0 0 0.0133333
chose	0.213333 0 0 0 0.0266667 0 0 16.68 0.0533333 0.0266667
address	0 0.04 0.64 13.8667 0 0 0 0 29.4133 0.04
ratio	0 0 0 0 0.226667 0 0 0 0 45.7733
quite	8.34667 1.14667 0.04 0.0533333 0 0 0.0266667 6.29333 64.0533 0.04
teacher	0.0133333 0 0.253333 0.0266667 0.0266667 0 16.6667 0 0 0.0133333
change	58.72 0.0666667 65 0.0133333 0 0.173333 0.0266667 0 0 0
settling	0 0.0533333 0.0133333 1.18667 0 0.0133333 0 0.266667 0 5.46667
search	0 0.0133333 0.4 0.0133333 0 0.173333 0 0.213333 62.1867 0
study	1.14667 0.346667 0.666667 0.106667 0.106667 0 76.7333 9.85333 0.04 0
settles	1.61333 0.226667 5.42667 0.666667 0.0133333 0.0266667 0.0133333 0 0 0.0133333
allows	0.0133333 0.0533333 0.4 55.0133 0.0133333 0.453333 0.106667 0 37.9467 0
credit	0 0.0266667 0 7.70667 0 0 0.0133333 1.24 0.0133333 0
suggestion	0 0.0933333 1.73333 0 0.573333 2.54667 0.0133333 0.0533333 0.946667 0.04
suitable	0.04 0.413333 0 0 0.0533333 0 0.0533333 0 0 33.44
joshua	0.0133333 0 0 0 0 0.133333 0.146667 2.94667 1.76 0
technique	0.106667 0.12 0 7.05333 0 0.0133333 0.24 2.2 0.12 60.1467
useful	0 2.6 0 0.0533333 0 0 103.013 0.293333 0.0133333 0.0266667
divide	0 12.5867 0.0266667 0 0 0.293333 0.0133333 0.0666667 0.0133333 0
family	0.0933333 0 0.0266667 0 0 0.0666667 0.0133333 0 0.0266667 16.7733
integrator	1.92 0.146667 0 0 1.05333 0.0933333 0 0.306667 1.46667 0.0133333
vin	0.106667 0.0666667 0.12 0.0933333 0.12 0.106667 0.133333 0.08 0.12 0.0533333
wij	0.0266667 17.1333 0 0.04 2.92 0.213333 0.64 0 0 0.0266667
highly	0.0666667 0.906667 0 0.0933333 0 0.2 0 0.746667 0.706667 62.28
trained	1 0 0 0 0 0 14.92 0 78.0533 0.0266667
counts	0.0133333 2.84 0.08 0 0 0.0533333 0.96 0.733333 1.24 0.08
unit	1.84 0 0 0.0133333 8.6 0.133333 6.50667 0.0133333 109.893 0
lime	0.306667 0.64 0.453333 0.226667 0.28 0.0133333 0.08 0 0 0
fed	0 0 0.906667 0 0.493333 2.92 0 0.12 21.5467 0.0133333
refers	15.4133 0.226667 0.0133333 0 0.386667 3.48 0.133333 0 0.173333 0.173333
vlsi	0 0.12 29.28 0 0 0.0266667 0.16 0.0133333 0.0933333 0.306667
coins	0.64 0.253333 0 0.0133333 0.0133333 0 0 1.41333 1.13333 0.533333
negative	1.24 9.98667 0.146667 0 53.0533 0.0933333 0 0 3.45333 0.0266667
fet	0.746667 1.86667 0 0.52 0 0 0 0.08 0.0133333 0.773333
andy	0.106667 0.133333 0.08 0.0666667 0.0933333 0.106667 0.106667 0.0666667 0.16 0.08
therefore	0.04 0.0666667 0.0666667 5.82667 69.9867 0 0.266667 0.0133333 0.0133333 32.72
memory	10.0533 0 0 0.04 0 61.6267 0 0.173333 0 21.1067
hinton	0.0133333 0 0.0266667 0 0.693333 0 0.08 0 30.5333 11.6533
type	0.386667 0.0266667 0 0.173333 0.04 49.44 0.0133333 0.12 0 64.8
until	0 77.8133 0 0 0 0.04 7.86667 5.25333 0 0.0266667
definition	25.5467 0 0.0133333 0 10.3467 0 0 0 0.0533333 0.04
controlling	0.08 0.0133333 0 0.173333 0.0266667 24.6533 0.0133333 0 0 0.04
effort	21.4667 0 0 9.22667 0.0133333 0.0666667 0.466667 2.96 0 0.8
states	0 0.0533333 0.173333 0 72.5333 0.0266667 5.08 0 0.12 0.0133333
keeping	0.173333 18.6133 0.0266667 0.0266667 0.0133333 0.04 0 0 0.106667 0
valued	0.506667 0 1.08 0.0266667 12.3067 0.04 0 0.04 0 0
f	0 0 0.0933333 5.69333 79.1067 0.0666667 0.0266667 0 0 0.0133333
mm	0.0133333 0.746667 0 0 0 0 1.61333 5.61333 0.0133333 0
avoiding	0 0 0.173333 0.08 0 0 12.6667 0.08 0 0
ij	1.89333 1.58667 0 0.0133333 0 0.0266667 0 3.4 0.0266667 0.0533333
temperatures	0 0 0.0666667 0 0.0133333 0 0.0133333 2.64 6.24 0.0266667
following	0.413333 0 0 0 4.41333 19.3867 112.133 0 24.6133 0.04
making	0 0 0 0 0 72.5467 0 0 0.293333 0.16
averages	0.0133333 0.0133333 0 0.08 0.0133333 0.0933333 0.0533333 0 0.0133333 10.72
control	0 0.426667 0.0133333 0 0.12 0 0 0 0 92.44
compare	0.133333 0 0 43.96 0.16 0 0.173333 2.50667 0 0.0666667
renormalization	0.0666667 0.04 0.173333 0.12 0.08 0.106667 0.08 0.146667 0.08 0.106667
chip	24.88 0.0133333 0 0.0266667 0 0 0.08 0 0 0
high	0.0133333 0.0133333 57.5067 62.8133 2.46667 0.0666667 0 0 0.0533333 0.0666667
effectively	36.84 0.0266667 0 0 0 0 0.0133333 0.16 0 0.96
critic	0 0.08 0.466667 0.0533333 0.4 0.36 0.12 0 0.52 0
minimum	0.0133333 0.386667 0 0.293333 0.0266667 0.0133333 73.0933 0.546667 0.506667 0.12
performed	0 0 96.7333 0 0.4 0 0 1.8 0 0.0666667
magnitudes	0 0 0 0 0 0 0 0 8.61333 3.38667
sharp	0.08 0.0266667 0.0133333 0 0.0133333 12.7067 0 4.10667 0 0.0533333
counting	0.0666667 0.04 0 0 0.0266667 0.0666667 10.7867 0 0.0133333 0
fets	0 0.0933333 0.24 0 0.28 0.626667 0.08 0.106667 0.0533333 0.52
goal	0 13.3467 0.28 0 0.0266667 0.546667 31.12 0 1.93333 7.74667
sit	0.08 0.0666667 0.173333 0.0933333 0.133333 0.0933333 0.0666667 0.0933333 0.12 0.08
provide	0 0 0.106667 0.0133333 0 0.16 0 0 91.72 0
divided	0 0 0.76 0.12 0 10.6667 0.986667 0.0266667 0 24.44
arrangement	0.0133333 0.186667 0.16 1.85333 0 0.08 0 0 0.293333 15.4133
regions	0.88 56.9733 0 0.0133333 3.30667 0 0 1.69333 0.0533333 0.08
criterion	0 1.30667 0 1.62667 0.133333 0.04 0 0.0133333 34.8667 0.0133333
fourth	0.0133333 0.173333 7.81333 0.293333 0.213333 0 0 0 8.49333 0
answer	0 1.77333 0 0 0 0 15.2 0.0266667 0 0
optimal	0 0 0 2.81333 0 0.226667 67.76 0.0133333 4.97333 0.213333
dominance	1.04 0.04 0 0.04 0.106667 6.72 0.04 0 0 0.0133333
inputs	0.0133333 64.8267 0 0 49.6933 18.4667 0 0 0 0
tried	0.0133333 0.133333 0.0266667 0.0533333 0 0.106667 10.4267 0.426667 2.81333 0
influenced	3.90667 0 0.28 0.0266667 0.533333 7.42667 0.0266667 0.0533333 0.32 0.426667
plausibility	0.0133333 0.0533333 0.0133333 0 0.186667 0 0 0.0266667 5.82667 2.88
diagram	0.0533333 0 0 0 0 42.88 0.0533333 0 0.0133333 0
ff	0.0666667 18.32 0 0.04 0.0266667 0.506667 0 0 0.04 0
fi	0.12 0 16.12 0.0133333 0 0.133333 0 0 0 0.613333
synchrony	0.0666667 0.0133333 0 0 0.0533333 3.06667 0 0.52 2.26667 0.0133333
parallel	55.84 20.8 0.226667 0.773333 0.8 10.2 0 56.3333 0.0266667 0
types	0 0 0 0 0 0.0133333 0 70.5333 0.0133333 7.44
man	0.773333 1.08 0.0133333 0 0.04 0.08 4.73333 0.0133333 0.0133333 7.25333
gaussian	0.48 0 0 0 0.0133333 0.0266667 0.36 0.0133333 0 56.1067
short	0.0133333 0.0533333 0 42.5467 0 0 0 0.0133333 0.373333 0
physical	0 0 54.04 0 0 1.25333 0 0 5.29333 0.413333
effective	0.106667 3.77333 0.0266667 0 1.41333 0.0133333 45.6267 0 0.04 0
capacitances	0 0 3.81333 0.0266667 1.12 0 0.04 0 0 0
computations	0 0.04 0 0.0133333 0 0 0 41.96 0.986667 0
counter	0 0 5.61333 0 0.0133333 0 0 0.0133333 1.25333 0.106667
explicit	6.62667 2.13333 0 0 0 0 4.94667 0 39.08 0.213333
summing	4.78667 0.0133333 0.226667 0 0 1.38667 0.76 10.76 0.0133333 0.0533333
compressing	1.68 0 0.04 1.16 0 1.72 0.0133333 0.0266667 1.33333 0.0266667
sj	0.0133333 0 5.32 0 0 0 3.53333 0.106667 0 0.0266667
annealing	0.0266667 0.386667 3.10667 0 0.2 0 0.0133333 0.973333 11.5067 0.786667
hebb-type	0.506667 0.0266667 0.333333 2.94667 0 0.0133333 0.386667 0.786667 0 0
algorithms	0.08 0 0.0266667 0 0.0266667 0 91.8667 0 0 0
speeds	0.0133333 0 4.29333 0.0933333 0.0133333 8.41333 0.0933333 0 0 0.08
fundamental	0 0.266667 0 0.0133333 0 0.0266667 0 41.64 0.04 0.0133333
correlation	0 0.0666667 19.5067 0.493333 0 0 0.16 0.04 0.04 21.6933
representation	0.346667 60.6 1.16 0.106667 3.6 34.12 0.0133333 0.0266667 0.0266667 0
increase	0.0133333 0 0.0266667 80.6933 7.14667 0 0 0 0.0933333 0.0266667
order	4.98667 2.12 0 0 0 0.0133333 0 72.16 101.24 0.48
recurrent	0 1.52 0.0933333 0 0.0133333 0.0266667 0 0.0133333 35.0533 0.28
feedback	0.0133333 0.493333 64.3867 1.06667 0 0 0.0266667 0 0.0133333 0
sigmoid	23.6133 0.0133333 0.0266667 0.0133333 9.14667 0.0266667 0.506667 0.0133333 10.48 1.16
merit	0.0133333 0 0.08 2.49333 0 0.68 0 0.466667 0.266667 0
stability	0.04 0 0.0933333 0.0533333 1.34667 28.2 0.04 0 0.226667 0
brain	0 74.64 0.04 1.74667 0 0.173333 0.0533333 0 0.0266667 0.32
thermal	5.44 0 0 1.14667 1.32 0.0666667 0.0133333 0 0.0133333 0
experiments	0.0133333 0 0.186667 0 4.46667 0.0266667 0 10.7867 76.1467 0.373333
supervised	0.0266667 0 0.0266667 0.48 0.253333 0 0 0 28.2133 0
statistical	3.13333 0 0 53.7867 0.0266667 0.0266667 0.0133333 0 0.0133333 0
reinforcement	0.0133333 0.0266667 0.0133333 0.04 0 0 12.88 0.0133333 0.0133333 0
differs	0 0.0266667 0.0533333 0 4.82667 0 3.29333 0 14.2533 1.54667
machine	0 0 0 0.0533333 0.613333 0.733333 0 0 61.8667 1.73333
style	0 0.0133333 0.0133333 0 2.98667 0 7.89333 0.0533333 0.0266667 0.0133333
decay	1.46667 0.173333 0.213333 0 31.8133 0 0.0666667 0.0266667 2.24 0
chosen	0 0 73.1867 17.3333 0.0266667 15.84 0 0.0266667 1.58667 0
lo	0 0.0133333 7.85333 0 0.0133333 0.0666667 10.0267 0.0266667 0 0
temporal	0.08 0.0266667 0.0133333 44.3467 0 0 1.32 21.1333 0 0.08
decreases	0.0266667 0.2 1.64 0 0.0533333 43.04 0.0266667 0 0.0133333 0
winning	0.0933333 0 7.52 0 0 0 4.38667 0 0 0
forms	46.56 0.0266667 0.253333 1.13333 0 0 0 0 0.0133333 0.0133333
absence	1.06667 0.0266667 45.6533 0.0133333 0.0133333 0.186667 0.04 0 0 0
permanent	0 0 0.0533333 7.84 0 0.0666667 0 0.0133333 0 0.0266667
microscopic	0 1.93333 0.0266667 3.69333 0.12 0 0.0666667 0 0.0266667 0.133333
decreased	1.02667 0 1.26667 0 0.0133333 0.24 0 15.2667 9.18667 0
hidden	0 0.186667 19.7467 75.6 0 2.86667 0.906667 0.0133333 0.04 0.64
might	0.08 82.3333 0.0533333 0.146667 0.0133333 0.0266667 0.0266667 7.25333 0.0666667 0
pixel	0.0133333 0 0 0 0 4.26667 0.8 0.0133333 12.8667 0.04
them	0.0133333 0.0133333 0.546667 0 0 11.56 10.8533 0 75.0133 0
good	0.106667 10.88 0.0266667 0.0133333 0.0533333 0 90.8 2.10667 0 0.0133333
greater	0.08 0 19.0533 0 0.506667 0 0 0 51.36 0
thereby	3.66667 0 0 0 0 0 0.0133333 0.0266667 19.12 5.17333
coding	0 0.0266667 0 0 0 0.293333 0 1.46667 26.68 10.5333
often	80.8667 0 0 0.56 0.146667 0 0.426667 0 0 0
time-averaged	0.106667 0.0533333 0.106667 0.2 0.0666667 0.0533333 0.0533333 0.106667 0.146667 0.106667
tails	0.0666667 3.54667 0 0.0266667 0.16 0.213333 0 1.65333 0.253333 0.08
they	0.453333 0.226667 0 1.77333 17.8667 167.133 0.533333 0 0 0.0133333
instead	0.266667 0 0.0133333 0.373333 0.0133333 0.0133333 0 3.41333 0.0266667 66.88
synaptic	0 0.0533333 79.1333 3.36 0.0666667 0.0133333 0.333333 0 0.0133333 0.0266667
easily	0 0.133333 0 10.1333 70.9333 0.426667 0.0133333 0.0133333 0.0133333 0.333333
gets	0.0266667 0.146667 0.0133333 0.72 0 0.306667 27.6 0.106667 0.08 0
stabilize	3.09333 0 0 3.88 0 0 0.0133333 0.0666667 1.93333 0.0133333
adjacent	14.2667 0 0.0266667 3.17333 0 0 0 0.0133333 0.0133333 11.5067
always	2.16 0.0266667 0 77.4667 0.56 7.77333 0 0.0133333 0 0
university	0.266667 0.04 80.3467 1.61333 0 28.7333 1.38667 0 24.6133 0
presented	0.0133333 0 0.146667 0 88.3333 47.72 0.493333 0.106667 0.0133333 0.173333
applied	0 0 0.133333 23.9867 66.44 0.0133333 23.36 0 0.0533333 0.0133333
magnitude	0.493333 0.173333 69.8933 0.226667 0.04 0 0 0 0.16 0.0133333
reasonable	0 2.66667 0 36.8933 0.0133333 0.0133333 5 0.4 0.0133333 0
inherent	0 0.133333 0 0.0266667 0 0.44 0.0133333 0.0266667 24.3333 0.0266667
side	0.0133333 0.0133333 0.106667 33.7333 0 0 0.0133333 0 0.12 0
characterized	41.9867 0.0133333 0 0 0 0.04 0 0.16 0.0266667 0.773333
clamp	0 0 0.0133333 1.18667 0 0.106667 0 2.61333 1.01333 0.0666667
weighted	0.04 0.0266667 57.4267 0.0266667 0.0133333 0 0.413333 0 2.05333 0
weight	0 4.2 0.0666667 6.33333 0 0 101.907 0.0133333 0.133333 1.34667
tension	0 0.186667 0.32 0.0533333 0 0.173333 0.426667 0.68 0 0.16
ee	3.48 0 0.0133333 2.88 0 0.0133333 0 0.6 0 0.0133333
reduce	0.04 9.77333 0.04 0 34.2 0 19.2 0 1.74667 0
principles	0 0 2.48 0.04 34.2267 0.04 0.0133333 3.57333 2.62667 0
flip-flops	0.213333 0 0.44 0 0.373333 0.2 0.266667 0.36 0 0.146667
proportion	0 0.586667 0.0133333 0.0133333 4.46667 0.2 8.09333 0.413333 0.0133333 0.2
conductance	0.0133333 0.0533333 12.7867 0.0266667 6.96 0.0133333 0.0266667 0 0.0133333 0.106667
substantially	28.16 0 0.04 0 0 0 0.08 0 0.413333 0.306667
tuned	0 0.08 0.0133333 0 0.0533333 0.76 0 0.0133333 0.0133333 18.0667
bly	0.306667 0 0.306667 0.426667 0 0.493333 0.0133333 0.44 0.0133333 0
space	0.0133333 112.813 0.0266667 0 3.92 0 0.8 0.0533333 0 14.3733
gradient	2.50667 0.0266667 0 0.0933333 0.0133333 0 0.0133333 0 74.16 1.18667
quality	0 0.0133333 0.506667 0.0533333 0 0.08 0 18.2533 0 0.0933333
robert	0 0.0666667 0.0266667 0 0 0.0266667 0.36 0.0133333 14.4667 0.04
squared	4.49333 1 0.0133333 0 0.0133333 0 11.2267 0 0 1.25333
looking	0 5.04 0 0 0 0.44 0.266667 0.0133333 18.0267 0.213333
performs	0 0.173333 1.49333 47.8133 0.04 0.346667 1.14667 1.89333 0 0.0933333
electronics	0.44 0 0 0 0.08 0 0.16 0 14.32 0
evaluation	0 0 18.5467 0 0.0533333 0 0 0 0.16 4.24
integrated	0.12 0 0 0.0133333 0.48 0.0266667 1.72 31.64 0 0
shows	19.2933 0.08 3.33333 0 2.77333 1.76 114.493 0.253333 0.36 21.6533
working	0.0266667 11.5067 0 0 0.533333 4.96 0 0 0 1.97333
linear	0.0133333 0 0 6.30667 124.653 0.0266667 0 0 0 0
standard	0 0.0666667 0 0.0666667 91.4933 0.0266667 0.346667 0 0 0
sensory	0.04 0.04 0.32 0.173333 0.2 39.7333 0 0 0.0933333 6.4
signal	0 0 0.0533333 0 11.2667 0 1.53333 0.0266667 114.627 1.49333
approaches	0.0266667 64.28 0 0.0133333 0.04 0.12 0 0.0533333 0 0.466667
formation	0.64 0 2.72 0.08 24.0133 0.48 0 0.04 0 0.0266667
york	2.30667 4.26667 0.346667 0 0.933333 1.08 0.0533333 0 0 0.0133333
usual	0.0133333 0 0.0666667 0.04 33.9333 0 0 0.0266667 0.0133333 0.906667
asynchronous	4.49333 0.133333 0.0133333 0.0266667 10.1467 0.12 0.186667 1.66667 0.973333 1.24
non-specific	0 0.0266667 0 0.173333 0.2 0 0.0266667 1.02667 0 1.54667
